Title,Image,h2,sqlogolink_URL,Number,mtxsm_URL,mtxsm,mtxsm_URL1,mtxsm2,subtlelink_URL,subtlelink
Arm,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#66,https://www.glassdoor.sg/arm,4.3,https://www.glassdoor.sg/Reviews/Arm-Reviews-E7834.htm, See Reviews,https://www.glassdoor.sg/Jobs/Arm-Jobs-E7834.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Arm-Limited-RVW17425479.htm," ""A dynamic environment from a company that is always listening to feedback and always willing to change. If they don't get it..."
Northwestern Mutual,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#67,"https://www.glassdoor.sg/Overview/Working-at-Northwestern-Mutual-EI_IE2919.11,30.htm",4.3,https://www.glassdoor.sg/Reviews/Northwestern-Mutual-Reviews-E2919.htm, See Reviews,https://www.glassdoor.sg/Jobs/Northwestern-Mutual-Jobs-E2919.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-The-Northwestern-Mutual-Life-Insurance-Company-Inc-RVW15678755.htm," ""Unbelievable culture, exceptionally strong company, history of excellence and doing what is right by their clients."""
Guidewire,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#68,"https://www.glassdoor.sg/Overview/Working-at-Guidewire-EI_IE122537.11,20.htm",4.3,https://www.glassdoor.sg/Reviews/Guidewire-Reviews-E122537.htm, See Reviews,https://www.glassdoor.sg/Jobs/Guidewire-Jobs-E122537.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Guidewire-Software-RVW17177695.htm," ""It has perks/fun of a start up (fully decked refrigerators, snacks, sandwiches, bagel days, thirsty Thursdays, onsite gym, fun..."
Capital One,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#69,"https://www.glassdoor.sg/Overview/Working-at-Capital-One-EI_IE3736.11,22.htm",4.3,https://www.glassdoor.sg/Reviews/Capital-One-Reviews-E3736.htm, See Reviews,https://www.glassdoor.sg/Jobs/Capital-One-Jobs-E3736.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Capital-One-Financial-Corporation-RVW15900699.htm," ""Capital One's forward-thinking, development-focused culture is the main selling point, in my opinion. The company is made up..."
Trader Joe's,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#70,"https://www.glassdoor.sg/Overview/Working-at-Trader-Joe-s-EI_IE5631.11,23.htm",4.3,https://www.glassdoor.sg/Reviews/Trader-Joe-s-Reviews-E5631.htm, See Reviews,https://www.glassdoor.sg/Jobs/Trader-Joe-s-Jobs-E5631.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Trader-Joe-s-Company-RVW17140949.htm," ""Physically active, great crew, management that is invested in their employees. Great pay for the industry, and excellent benefits..."
Hyatt,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#71,"https://www.glassdoor.sg/Overview/Working-at-Hyatt-EI_IE2839.11,16.htm",4.3,https://www.glassdoor.sg/Reviews/Hyatt-Reviews-E2839.htm, See Reviews,https://www.glassdoor.sg/Jobs/Hyatt-Jobs-E2839.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Hyatt-Hotels-Corporation-RVW16098187.htm," ""Good benefits, job security, I feel valued and it's a good work culture. Embraces diversity which I think is important..."
Chick-fil-A,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#72,"https://www.glassdoor.sg/Overview/Working-at-Chick-fil-A-EI_IE5873.11,22.htm",4.3,https://www.glassdoor.sg/Reviews/Chick-fil-A-Reviews-E5873.htm, See Reviews,https://www.glassdoor.sg/Jobs/Chick-fil-A-Jobs-E5873.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Chick-fil-A-Inc-RVW15847817.htm," ""No comparison, this is a great job for a first job, extra money, or for career advancement. Such a loving environment, great..."
Extra Space Storage,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#73,"https://www.glassdoor.sg/Overview/Working-at-Extra-Space-Storage-EI_IE35227.11,30.htm",4.3,https://www.glassdoor.sg/Reviews/Extra-Space-Storage-Reviews-E35227.htm, See Reviews,https://www.glassdoor.sg/Jobs/Extra-Space-Storage-Jobs-E35227.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Extra-Space-Management-Inc-RVW15731777.htm," ""The people are exceptional. It's a challenging, collaborative, fun environment. The work-life balance is as good as it..."
Slalom,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#74,"https://www.glassdoor.sg/Overview/Working-at-Slalom-EI_IE31102.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/Slalom-Reviews-E31102.htm, See Reviews,https://www.glassdoor.sg/Jobs/Slalom-Jobs-E31102.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Slalom-LLC-RVW15099926.htm," ""The culture here is amazing! Working across teams, with leaders, with peers is so easy - everyone takes Slalom's values very..."
J. Crew,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#75,"https://www.glassdoor.sg/Overview/Working-at-J-Crew-EI_IE2848.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/J-Crew-Reviews-E2848.htm, See Reviews,https://www.glassdoor.sg/Jobs/J-Crew-Jobs-E2848.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-J-Crew-Group-Inc-RVW14311542.htm," ""There is s great work-life balance here, and they are always trying to improve both the customer and employee experience. Your..."
Stryker,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#76,"https://www.glassdoor.sg/Overview/Working-at-Stryker-EI_IE1918.11,18.htm",4.3,https://www.glassdoor.sg/Reviews/Stryker-Reviews-E1918.htm, See Reviews,https://www.glassdoor.sg/Jobs/Stryker-Jobs-E1918.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Stryker-Corporation-RVW14597939.htm," ""The company culture is great and it is very easy for your voice to be heard and ideas to be put into action. It may be a Fortune..."
Deloitte,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#77,"https://www.glassdoor.sg/Overview/Working-at-Deloitte-EI_IE2763.11,19.htm",4.3,https://www.glassdoor.sg/Reviews/Deloitte-Reviews-E2763.htm, See Reviews,https://www.glassdoor.sg/Jobs/Deloitte-Jobs-E2763.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Deloitte-RVW15045228.htm," ""Great people, benefits, PTO - very progressive work environment. Deloitte cares about your life outside of work and offers..."
Toyota North America,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#78,"https://www.glassdoor.sg/Overview/Working-at-Toyota-North-America-EI_IE3544.11,31.htm",4.3,https://www.glassdoor.sg/Reviews/Toyota-North-America-Reviews-E3544.htm, See Reviews,https://www.glassdoor.sg/Jobs/Toyota-North-America-Jobs-E3544.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Toyota-Motor-Corporation-RVW16639198.htm," ""Toyota prioritizes its employees, treating everyone with respect. Work/life balance is encouraged. Within Toyota are people of..."
T-Mobile,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#79,"https://www.glassdoor.sg/Overview/Working-at-T-Mobile-EI_IE9302.11,19.htm",4.3,https://www.glassdoor.sg/Reviews/T-Mobile-Reviews-E9302.htm, See Reviews,https://www.glassdoor.sg/Jobs/T-Mobile-Jobs-E9302.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-T-Mobile-USA-Inc-RVW14831476.htm," ""T-Mobile is a fun, vibrant place to work with top-notch perks, pay, and benefits. The company hires very carefully in order to..."
Travelers,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#80,"https://www.glassdoor.sg/Overview/Working-at-Travelers-EI_IE1904.11,20.htm",4.3,https://www.glassdoor.sg/Reviews/Travelers-Reviews-E1904.htm, See Reviews,https://www.glassdoor.sg/Jobs/Travelers-Jobs-E1904.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-The-Travelers-Companies-Inc-RVW14569825.htm," ""Afforded incredible opportunities to grow and develop myself, including educational opportunities and on-the-job training and..."
CDW,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#81,"https://www.glassdoor.sg/Overview/Working-at-CDW-EI_IE2347.11,14.htm",4.3,https://www.glassdoor.sg/Reviews/CDW-Reviews-E2347.htm, See Reviews,https://www.glassdoor.sg/Jobs/CDW-Jobs-E2347.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-CDW-LLC-RVW15337570.htm," ""CDW is the leader in our industry. Enabling coworkers, providing rewards and incentives for high performance and constant..."
Accenture,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#83,"https://www.glassdoor.sg/Overview/Working-at-Accenture-EI_IE4138.11,20.htm",4.3,https://www.glassdoor.sg/Reviews/Accenture-Reviews-E4138.htm, See Reviews,https://www.glassdoor.sg/Jobs/Accenture-Jobs-E4138.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Accenture-Ltd-RVW16059845.htm," ""You get assigned a career counselor - I've never had so much support for my career anywhere I've ever worked."""
Apple,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#84,"https://www.glassdoor.sg/Overview/Working-at-Apple-EI_IE1138.11,16.htm",4.3,https://www.glassdoor.sg/Reviews/Apple-Reviews-E1138.htm, See Reviews,https://www.glassdoor.sg/Jobs/Apple-Jobs-E1138.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Apple-Inc-RVW17447074.htm," ""Fascinating problems to solve, intelligent and professional peers, the best technical resources available. Everyone here is..."
Darden,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#85,"https://www.glassdoor.sg/Overview/Working-at-Darden-EI_IE4160.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/Darden-Reviews-E4160.htm, See Reviews,https://www.glassdoor.sg/Jobs/Darden-Jobs-E4160.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Darden-Restaurants-Inc-RVW16968368.htm," ""Great benefits and opportunities. Management is respectful and considerate of quality of life."""
QuikTrip,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#86,"https://www.glassdoor.sg/Overview/Working-at-QuikTrip-EI_IE2947.11,19.htm",4.3,https://www.glassdoor.sg/Reviews/QuikTrip-Reviews-E2947.htm, See Reviews,https://www.glassdoor.sg/Jobs/QuikTrip-Jobs-E2947.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-QuikTrip-Corporation-RVW16694443.htm," ""Compensation, opportunities and benefits. Plenty of opportunities for the employees to grow and succeed. Outstanding benefits..."
Taylor Morrison,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#87,"https://www.glassdoor.sg/Overview/Working-at-Taylor-Morrison-EI_IE37887.11,26.htm",4.3,https://www.glassdoor.sg/Reviews/Taylor-Morrison-Reviews-E37887.htm, See Reviews,https://www.glassdoor.sg/Jobs/Taylor-Morrison-Jobs-E37887.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Taylor-Morrison-Inc-RVW17010347.htm," ""The atmosphere of teamwork and support is phenomenal. I am a better salesperson today based on my time here. There are not enough..."
Insperity,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#88,"https://www.glassdoor.sg/Overview/Working-at-Insperity-EI_IE3608.11,20.htm",4.3,https://www.glassdoor.sg/Reviews/Insperity-Reviews-E3608.htm, See Reviews,https://www.glassdoor.sg/Jobs/Insperity-Jobs-E3608.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Insperity-Inc-RVW15203061.htm," ""Great team culture with exceptional professionals at every level! Management allows you to grow both professionally and..."
Cisco Systems,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#89,"https://www.glassdoor.sg/Overview/Working-at-Cisco-Systems-EI_IE1425.11,24.htm",4.3,https://www.glassdoor.sg/Reviews/Cisco-Systems-Reviews-E1425.htm, See Reviews,https://www.glassdoor.sg/Jobs/Cisco-Systems-Jobs-E1425.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Cisco-Systems-Inc-RVW15859751.htm," ""We have 40 hours a year of volunteer time, I use it to attend my kids field trips and volunteer at school. There is true..."
Massachusetts General Hospital,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#90,"https://www.glassdoor.sg/Overview/Working-at-Massachusetts-General-Hospital-EI_IE20189.11,41.htm",4.3,https://www.glassdoor.sg/Reviews/Massachusetts-General-Hospital-Reviews-E20189.htm, See Reviews,https://www.glassdoor.sg/Jobs/Massachusetts-General-Hospital-Jobs-E20189.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Massachusetts-General-Hospital-RVW12947424.htm," ""Professional people and resources (i.e., state-of-art instrumentation), good benefits (i.e., medical insurance and pension), and..."
Kaiser Permanente,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#91,"https://www.glassdoor.sg/Overview/Working-at-Kaiser-Permanente-EI_IE19466.11,28.htm",4.3,https://www.glassdoor.sg/Reviews/Kaiser-Permanente-Reviews-E19466.htm, See Reviews,https://www.glassdoor.sg/Jobs/Kaiser-Permanente-Jobs-E19466.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Kaiser-Permanente-RVW17072440.htm," ""Kaiser from the 1st day, makes you feel like a star, that every employee has a part in the organization. Everyone counts."""
Ceridian,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#92,"https://www.glassdoor.sg/Overview/Working-at-Ceridian-EI_IE179.11,19.htm",4.3,https://www.glassdoor.sg/Reviews/Ceridian-Reviews-E179.htm, See Reviews,https://www.glassdoor.sg/Jobs/Ceridian-Jobs-E179.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Ceridian-RVW14883380.htm," ""Very encouraging and helpful with career development. I consistently have had access to quality benefits, solid entitlements, and..."
adidas,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#93,"https://www.glassdoor.sg/Overview/Working-at-adidas-EI_IE10692.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/adidas-Reviews-E10692.htm, See Reviews,https://www.glassdoor.sg/Jobs/adidas-Jobs-E10692.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-adidas-AG-RVW16330017.htm," ""Overall cool culture of winners and leadership focus: amazing product, heritage, focus on valuing its employees, fresh POV on..."
Morrison Healthcare,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#94,"https://www.glassdoor.sg/Overview/Working-at-Morrison-Healthcare-EI_IE5949.11,30.htm",4.3,https://www.glassdoor.sg/Reviews/Morrison-Healthcare-Reviews-E5949.htm, See Reviews,https://www.glassdoor.sg/Jobs/Morrison-Healthcare-Jobs-E5949.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Morrison-Management-Specialists-Inc-RVW16328446.htm," ""Supportive and focused on its people creating team atmosphere. Opportunity is limitless if you are willing to move. Surrounded by..."
Shell,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#95,"https://www.glassdoor.sg/Overview/Working-at-Shell-EI_IE5833.11,16.htm",4.2,https://www.glassdoor.sg/Reviews/Shell-Reviews-E5833.htm, See Reviews,https://www.glassdoor.sg/Jobs/Shell-Jobs-E5833.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Royal-Dutch-Shell-plc-RVW16856219.htm," ""Expertise is abundant and willing to help, benefits are superb, international opportunities are available, and colleagues are..."
Starbucks,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#96,"https://www.glassdoor.sg/Overview/Working-at-Starbucks-EI_IE2202.11,20.htm",4.2,https://www.glassdoor.sg/Reviews/Starbucks-Reviews-E2202.htm, See Reviews,https://www.glassdoor.sg/Jobs/Starbucks-Jobs-E2202.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Starbucks-Corporation-RVW16237987.htm," ""Starbucks is definitely a company one can feel proud to be associated with. The people are truly a top priority. The level of..."
Globe Life Liberty National Division,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#97,"https://www.glassdoor.sg/Overview/Working-at-Globe-Life-Liberty-National-Division-EI_IE19017.11,47.htm",4.2,https://www.glassdoor.sg/Reviews/Globe-Life-Liberty-National-Division-Reviews-E19017.htm, See Reviews,https://www.glassdoor.sg/Jobs/Globe-Life-Liberty-National-Division-Jobs-E19017.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Globe-Life-Liberty-National-Division-RVW15114465.htm," ""Great pay for great performance. The management team is great and helps and encourages you every step of the way . The culture is..."
Walt Disney Company,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#98,"https://www.glassdoor.sg/Overview/Working-at-Walt-Disney-Company-EI_IE717.11,30.htm",4.2,https://www.glassdoor.sg/Reviews/Walt-Disney-Company-Reviews-E717.htm, See Reviews,https://www.glassdoor.sg/Jobs/Walt-Disney-Company-Jobs-E717.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-The-Walt-Disney-Company-RVW15109789.htm," ""Decent starting salaries, great benefits, flexible working hours, awesome brands."""
KPMG,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#99,"https://www.glassdoor.sg/Overview/Working-at-KPMG-EI_IE2867.11,15.htm",4.2,https://www.glassdoor.sg/Reviews/KPMG-Reviews-E2867.htm, See Reviews,https://www.glassdoor.sg/Jobs/KPMG-Jobs-E2867.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Klynveld-Peat-Marwick-Goerdeler-International-RVW13544728.htm," ""KPMG's culture and career development opportunities are outstanding. Senior leadership is actively visible throughout the..."
BAYADA Home Health Care,"https://www.glassdoor.sg/Award/Best-Places-to-Work-2018-LST_KQ0,24.htm",#100,"https://www.glassdoor.sg/Overview/Working-at-BAYADA-Home-Health-Care-EI_IE153924.11,34.htm",4.2,https://www.glassdoor.sg/Reviews/BAYADA-Home-Health-Care-Reviews-E153924.htm, See Reviews,https://www.glassdoor.sg/Jobs/BAYADA-Home-Health-Care-Jobs-E153924.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-BAYADA-Home-Health-Care-RVW17087989.htm," ""Fantastic people focused on the good of our clients. All are connected to a very clear mission of compassion, excellence and..."